id_distribucion;Id_oc;EMPRESA;CORREO;Fecha recepción correo;PROVEEDOR;Encargado Directo;CC;Categoria;Año;Mes;Cantidad;BASE;Base Total;Observacion;ESTADO;SOUL;FECHA DE CREACIÓN;Archivo;ITEM;EMPRESA_CC;Ciudad;Gerente cuentas;Gerente Operación;Jefe de operación;Cordinador;Site;id_campaña;cc_cont
65;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02;FMSD - COBRANZA;IVR;2023;3;4630;;2315;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;115;21601
66;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02;FMSD - COBRANZA;SMS;2023;3;50699;;96328,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;115;21601
67;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_01;BANCO CAJA SOCIAL - LOCALIZACION;Email;2023;3;352;;264;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
68;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_01;BANCO CAJA SOCIAL - LOCALIZACION;IVR;2023;3;122178;;61089;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
69;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_01;BANCO CAJA SOCIAL - LOCALIZACION;SMS;2023;3;71010;;134919;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
70;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_01;BANCO CAJA SOCIAL - LOCALIZACION;Voice AMD - Answering Machine Detection;2023;3;1556;;259,32296;;;;;BASE_MARZO - 2023 (version 1).xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
71;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_02;WOM - COBRANZA;SMS;2023;3;876129;;1664645,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
72;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_02_02;WOM - COBRANZA;Voice AMD - Answering Machine Detection;2023;3;149420;;24902,3372;;;;;BASE_MARZO - 2023 (version 1).xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
73;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_05;BANCO SERFINANZA - REDIFERIDO;Email;2023;3;640432;;480324;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;98;20603
74;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_05;BANCO SERFINANZA - REDIFERIDO;SMS;2023;3;529977;;1006956,3;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;6;98;20603
75;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_07;CLARO - HOGAR VENTAS BOGOTA - CS;IVR;2023;3;3653962;;1826981;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;1;144;20203
76;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_07;CLARO - HOGAR VENTAS BOGOTA - CS;SMS;2023;3;938970,7368;;1784044,4;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;1;144;20203
77;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_07;CLARO - HOGAR VENTAS BOGOTA - CS;Voice AMD - Answering Machine Detection;2023;3;441254;;73539,39164;;;;;BASE_MARZO - 2023 (version 1).xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Andres Cruz;1;144;20203
78;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_07;CLARO - MOVIL VENTAS BOGOTA - CS;SMS;2023;3;3073575,263;;5839793;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;William Cuellar;Esteban Gómez;1;181;20205
79;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_10;CLARO - COBRANZA;Email;2023;3;278296;;208722;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
80;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_10;WOM - COBRANZA;Email;2023;3;456148;;342111;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
81;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_10;WOM - COBRANZA;IVR;2023;3;4729035;;2364517,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
82;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_10;WOM - COBRANZA;SMS;2023;3;4989609;;9480257,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
83;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_10;WOM - COBRANZA;Voice AMD - Answering Machine Detection;2023;3;638299;;106378,9113;;;;;BASE_MARZO - 2023 (version 1).xlsx;Voice AMD - Answering Machine Detection;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;6;278;25303
84;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_12;CAMPAÑAS MASIVAS;SMS;2023;3;4528;;8603,2;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
85;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_12_01;CAMPAÑAS MASIVAS;SMS;2023;3;2086;;3963,4;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
86;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_13;CAMPAÑAS MASIVAS;Email;2023;3;334;;250,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
87;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_13;CAMPAÑAS MASIVAS;SMS;2023;3;7941;;15087,9;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
88;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_16;CAMPAÑAS MASIVAS;SMS;2023;3;1302;;2473,8;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
89;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_16_01;CAMPAÑAS MASIVAS;Email;2023;3;2;;1,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
90;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_16_02;CAMPAÑAS MASIVAS;SMS;2023;3;3455;;6564,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
91;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19;CAMPAÑAS MASIVAS;Email;2023;3;24198;;18148,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
92;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19;CAMPAÑAS MASIVAS;EMAIL_VALIDATION;2023;3;75845;;189612,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
93;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19_02;CAMPAÑAS MASIVAS;SMS;2023;3;95169;;180821,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
94;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19_03;CAMPAÑAS MASIVAS;Email;2023;3;24271;;18203,25;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
95;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19_03;CAMPAÑAS MASIVAS;EMAIL_VALIDATION;2023;3;34710;;86775;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
96;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_19_03;CAMPAÑAS MASIVAS;SMS;2023;3;187310;;355889;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
97;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_20;Doctor Peso- COBRANZA;IVR;2023;3;2215801;;1107900,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;MEDELLÍN;Pedro Franco;;;;Medellín;302;20824
98;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_20;Doctor Peso- COBRANZA;SMS;2023;3;736713;;1399754,7;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;MEDELLÍN;Pedro Franco;;;;Medellín;302;20824
99;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_20;Doctor Peso- COBRANZA;Voice AMD - Answering Machine Detection;2023;3;267296;;44547,55136;;;;;BASE_MARZO - 2023 (version 1).xlsx;Voice AMD - Answering Machine Detection;CS;MEDELLÍN;Pedro Franco;;;;Medellín;302;20824
100;14;COMERCIAL;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_22;Direccion Comercial;Email;2023;3;855;;641,25;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;;;;;;;;416;21
101;14;COMERCIAL;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_22;Direccion Comercial;IVR;2023;3;2923;;1461,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;;;;;;;;416;21
102;14;COMERCIAL;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_01_22;Direccion Comercial;SMS;2023;3;389;;739,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;;;;;;;;416;21
103;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_03;PROGRESA - COBRANZA;SMS;2023;3;55296;;105062,4;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;142;23701
104;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_01;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;Email;2023;3;15249;;11436,75;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
105;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_01;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;EMAIL_VALIDATION;2023;3;46588;;116470;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
106;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_01;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;IVR;2023;3;91593;;45796,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
107;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_01;DIRECTV - RECUPERACIÓN DE EQUIPOS COLOMBIA;SMS;2023;3;395051;;750596,9;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;1804;0
108;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_02;DIRECTV - FACTURA DIGITAL;EMAIL_VALIDATION;2023;3;7485;;18712,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;106;21302
109;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_02;DIRECTV - FACTURA DIGITAL;SMS;2023;3;14153;;26890,7;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Cesar Morales;Karen Rozo;6;106;21302
110;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA BANCO SERFINANZA BOGOTÁ 1;SMS;2023;3;152748,6842;;290222,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;1;855;20822
111;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA – TUYA BOGOTA 2022;SMS;2023;3;202780,5263;;385283;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;;855;20822
112;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA – TUYA BOGOTA 2022 - #2;Email;2023;3;92425;;69318,75;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;;855;20822
113;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA – TUYA BOGOTA 2022 - #2;SMS;2023;3;751806,8947;;1428433,1;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;;855;20822
114;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA - TUYA BOGOTÁ - JUDICIALIZADA 2022;SMS;2023;3;526315,7895;;1000000;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;1;855;20822
115;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA - BANCO FALABELLA 2020;SMS;2023;3;210526,3158;;400000;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;1;855;20822
116;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_03;CARTERA PROPIA - BANCO POPULAR 2020;SMS;2023;3;375345,7895;;713157;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;1;855;20822
117;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_04;BANCO CAJA SOCIAL - LOCALIZACION;Email;2023;3;6822;;5116,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
118;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_04;BANCO CAJA SOCIAL - LOCALIZACION;IVR;2023;3;203;;101,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
119;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_04;BANCO CAJA SOCIAL - LOCALIZACION;SMS;2023;3;196853;;374020,7;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;;1;91;20101
120;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_04;CAMPAÑAS MASIVAS;SMS;2023;3;11844;;22503,6;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Juan Aponte;Alexandra Ortiz;1;100;21001
121;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_05;CLARO - COBRANZA;IVR;2023;3;22658354;;11329177;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
122;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_05;CLARO - COBRANZA;SMS;2023;3;124045;;235685,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
123;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_07;CLARO - COBRANZA;SMS;2023;3;199521;;379089,9;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
124;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_10;CLARO - COBRANZA;SMS;2023;3;12987937;;24677080,3;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Adriana Eslava;1;102;20201
125;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_04_12;CARTERA PROPIA – TUYA BOGOTA 2022 - #2;Email;2023;3;2997;;2247,75;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;Sandra Campo;Francisco Aroyabe;;855;20822
126;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_05_01;GMF - BACK OFFICE;Email;2023;3;12672;;9504;;;;;BASE_MARZO - 2023 (version 1).xlsx;Email;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
127;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_05_01;GMF - BACK OFFICE;IVR;2023;3;589;;294,5;;;;;BASE_MARZO - 2023 (version 1).xlsx;IVR;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
128;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_05_01;GMF - BACK OFFICE;SMS;2023;3;104351;;198266,9;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;118;20301
129;14;CS;INFOBIP | SOLICITUD OC MARZO | CONTACTO SOLUTIONS | SERIVICIOS OMNICANALIDAD;2023-04-05 15:28:00;INFOBIP;Gerencia_05_02 ;ETB - COBRANZA;SMS;2023;3;2959162;;5622407,8;;;;;BASE_MARZO - 2023 (version 1).xlsx;SMS;CS;BOGOTA;Felipe Santrich;Oscar Osorio;John Jimenez;Angelica Gomez;6;110;21101
